word	nodeType	synsetCount	unit	count
walk	VERB	17	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice	3
want	VERB	9	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice	4
waste	VERB	16	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice	1
watch	VERB	13	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice	1
win	VERB	6	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice	2
wonder	VERB	6	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice	2
worry	VERB	8	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice	2
zoom	VERB	5	01x17_-_Carry_Out_the_Griffin_Plan-Fullmetal_Lady-Omelet_Rice	1
Spread	VERB	23	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
acquire	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
add	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
affect	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
allow	VERB	10	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
alter	VERB	5	01x18_-_Uncle_the_Private_Tutor-Daybreak	6
ask	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
astonish	VERB	1	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
avoid	VERB	5	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
bake	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
be	VERB	14	01x18_-_Uncle_the_Private_Tutor-Daybreak	5
bear	VERB	15	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
become	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak	8
begin	VERB	11	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
belong	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
bother	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
bring	VERB	11	01x18_-_Uncle_the_Private_Tutor-Daybreak	3
buy	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
call	VERB	41	01x18_-_Uncle_the_Private_Tutor-Daybreak	3
capture	VERB	11	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
carry	VERB	41	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
cause	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak	3
cheat	VERB	9	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
check	VERB	38	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
combine	VERB	10	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
come	VERB	22	01x18_-_Uncle_the_Private_Tutor-Daybreak	10
concentrate	VERB	11	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
conduct	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
conquer	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
copy	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
count	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
cover	VERB	36	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
dazzle	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
deal	VERB	22	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
decide	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
delay	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
determine	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
die	VERB	14	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
disarm	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
dislike	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
do	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak	22
doom	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
drop	VERB	32	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
eat	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
eliminate	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak	3
embellish	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
end	VERB	18	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
enter	VERB	9	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
envision	VERB	2	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
erase	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
exceed	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
expel	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak	3
face	VERB	22	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
fail	VERB	11	01x18_-_Uncle_the_Private_Tutor-Daybreak	6
fathom	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
feed	VERB	13	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
feel	VERB	17	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
fight	VERB	9	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
figure	VERB	18	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
find	VERB	18	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
fire	VERB	18	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
fool	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak	3
gather	VERB	11	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
get	VERB	37	01x18_-_Uncle_the_Private_Tutor-Daybreak	27
give	VERB	45	01x18_-_Uncle_the_Private_Tutor-Daybreak	3
glance	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
go	VERB	35	01x18_-_Uncle_the_Private_Tutor-Daybreak	33
grade	VERB	13	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
grow	VERB	10	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
guess	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak	8
happen	VERB	5	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
hate	VERB	2	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
have	VERB	20	01x18_-_Uncle_the_Private_Tutor-Daybreak	16
head	VERB	42	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
heal	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
hear	VERB	5	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
help	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak	5
hire	VERB	5	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
include	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
infiltrate	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
instruct	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
introduce	VERB	10	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
jeopardize	VERB	2	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
jump	VERB	21	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
k*ll	VERB	0	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
keep	VERB	25	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
know	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak	8
lack	VERB	2	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
laugh	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
lead	VERB	31	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
learn	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
leave	VERB	17	01x18_-_Uncle_the_Private_Tutor-Daybreak	6
let	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak	10
like	VERB	11	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
listen	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
live	VERB	19	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
lock	VERB	15	01x18_-_Uncle_the_Private_Tutor-Daybreak	3
look	VERB	14	01x18_-_Uncle_the_Private_Tutor-Daybreak	7
lose	VERB	11	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
love	VERB	10	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
m	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
maintain	VERB	10	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
make	VERB	51	01x18_-_Uncle_the_Private_Tutor-Daybreak	12
manage	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak	3
master	VERB	15	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
matter	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
mean	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak	9
meet	VERB	15	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
memorize	VERB	1	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
mind	VERB	13	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
miss	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
mock	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
name	VERB	15	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
need	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak	15
notice	VERB	11	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
open	VERB	36	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
overcome	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
pardon	VERB	5	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
pass	VERB	43	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
peek	VERB	2	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
place	VERB	32	01x18_-_Uncle_the_Private_Tutor-Daybreak	3
post	VERB	23	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
prepare	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
prevent	VERB	2	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
promise	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
protect	VERB	2	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
put	VERB	10	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
quiver	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
raise	VERB	31	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
read	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak	4
realize	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
receive	VERB	13	01x18_-_Uncle_the_Private_Tutor-Daybreak	4
reflect	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
rely	VERB	1	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
return	VERB	29	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
revert	VERB	2	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
review	VERB	15	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
reward	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
rise	VERB	27	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
ruin	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
run	VERB	57	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
save	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
say	VERB	12	01x18_-_Uncle_the_Private_Tutor-Daybreak	5
see	VERB	25	01x18_-_Uncle_the_Private_Tutor-Daybreak	11
seem	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak	3
set	VERB	45	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
shop	VERB	7	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
show	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak	4
shut	VERB	5	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
skyrocket	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
smile	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
sneak	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
solve	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
spare	VERB	13	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
spend	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
stand	VERB	24	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
start	VERB	22	01x18_-_Uncle_the_Private_Tutor-Daybreak	6
stay	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
stop	VERB	22	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
study	VERB	16	01x18_-_Uncle_the_Private_Tutor-Daybreak	15
suggest	VERB	5	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
surpass	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
take	VERB	44	01x18_-_Uncle_the_Private_Tutor-Daybreak	12
talk	VERB	11	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
teach	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
tell	VERB	9	01x18_-_Uncle_the_Private_Tutor-Daybreak	6
thank	VERB	1	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
think	VERB	14	01x18_-_Uncle_the_Private_Tutor-Daybreak	8
throw	VERB	20	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
try	VERB	10	01x18_-_Uncle_the_Private_Tutor-Daybreak	4
understand	VERB	5	01x18_-_Uncle_the_Private_Tutor-Daybreak	2
unleash	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
unlock	VERB	3	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
wait	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak	3
walk	VERB	17	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
wander	VERB	5	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
want	VERB	9	01x18_-_Uncle_the_Private_Tutor-Daybreak	6
watch	VERB	13	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
win	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
wonder	VERB	6	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
work	VERB	34	01x18_-_Uncle_the_Private_Tutor-Daybreak	9
worry	VERB	8	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
write	VERB	10	01x18_-_Uncle_the_Private_Tutor-Daybreak	3
yell	VERB	4	01x18_-_Uncle_the_Private_Tutor-Daybreak	1
affect	VERB	6	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
appear	VERB	7	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
ask	VERB	7	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	4
be	VERB	14	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	3
become	VERB	4	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
beg	VERB	4	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
begin	VERB	11	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
bless	VERB	4	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
bother	VERB	8	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	3
bow	VERB	14	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
bring	VERB	11	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
buy	VERB	6	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	3
call	VERB	41	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
care	VERB	11	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
catch	VERB	39	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
cease	VERB	3	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
change	VERB	20	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	3
check	VERB	38	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
cheer	VERB	7	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
clean	VERB	31	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
close	VERB	37	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
collect	VERB	8	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
come	VERB	22	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	5
concentrate	VERB	11	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
connect	VERB	11	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
console	VERB	5	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
continue	VERB	10	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	8
crush	VERB	12	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
curse	VERB	9	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
decide	VERB	4	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
deliver	VERB	12	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
deserve	VERB	1	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
discover	VERB	8	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
do	VERB	16	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	13
drag	VERB	17	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
draw	VERB	45	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
earn	VERB	2	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
eat	VERB	6	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
end	VERB	18	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	3
enjoy	VERB	5	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
ensue	VERB	1	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
envy	VERB	4	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
ex*cute	VERB	0	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
excuse	VERB	9	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
exist	VERB	2	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
expel	VERB	4	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	8
experience	VERB	8	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
explain	VERB	3	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
face	VERB	22	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
fail	VERB	11	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	3
fall	VERB	44	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
feel	VERB	17	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	5
fight	VERB	9	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
figure	VERB	18	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
fill	VERB	11	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
find	VERB	18	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	6
finish	VERB	15	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
flicker	VERB	6	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
follow	VERB	24	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
force	VERB	19	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
forget	VERB	4	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	9
forgive	VERB	2	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
get	VERB	37	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	17
give	VERB	45	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	6
go	VERB	35	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	24
got	VERB	36	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
guess	VERB	6	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	5
handle	VERB	7	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
happen	VERB	5	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
hate	VERB	2	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
have	VERB	20	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	20
head	VERB	42	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
hear	VERB	5	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	3
help	VERB	12	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
hire	VERB	5	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
hold	VERB	45	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
infiltrate	VERB	4	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
investigate	VERB	2	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
join	VERB	7	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
keep	VERB	25	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	3
kick	VERB	14	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
kidnap	VERB	1	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
know	VERB	12	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	7
leave	VERB	17	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
lend	VERB	3	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
let	VERB	8	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	4
lie	VERB	10	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
like	VERB	11	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
live	VERB	19	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	3
lock	VERB	15	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
look	VERB	14	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	3
lose	VERB	11	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	4
love	VERB	10	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
m	VERB	7	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
make	VERB	51	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
manage	VERB	7	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
mean	VERB	16	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
need	VERB	7	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	4
observe	VERB	9	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
offer	VERB	16	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
order	VERB	24	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
overlap	VERB	5	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
oversleep	VERB	1	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
ow	VERB	0	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
pass	VERB	43	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
pay	VERB	12	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
pick	VERB	21	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
play	VERB	52	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
pour	VERB	6	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
pull	VERB	24	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
punch	VERB	6	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
punish	VERB	1	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
put	VERB	10	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
quit	VERB	5	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
reach	VERB	13	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
recall	VERB	12	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
recover	VERB	6	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
relax	VERB	8	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
report	VERB	13	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
ruin	VERB	12	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
run	VERB	57	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	3
save	VERB	12	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
say	VERB	12	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	6
see	VERB	25	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	8
seem	VERB	4	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	2
shed	VERB	6	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
show	VERB	16	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
shower	VERB	11	01x19_-_A_Revenge_Plot_Against_Desmond-Mama_Becomes_the_Wind	1
